350406,50008544,'其它日用家电',0
350407,50012100,'加湿器',0
350408,50012100,'换气扇/排气扇',0
350409,50012100,'电子温湿度计',0
350502,50012082,'电磁炉/陶炉',0
350503,122014001,'消毒柜',0
350504,50012082,'净水器',0
350505,122996002,'热水瓶',0
350507,50012082,'咖啡机',0
350511,122014001,'油烟机',0
350514,50010101,'小型燃气灶',0
350615,50022516,'接线板',0
350706,50009206,'缝纫机/针织机',0
350709,50012082,'定时器/提醒器',0
350712,50002768,'体重秤/健康秤',0
50000013,50012082,'多士炉',0
50000014,50012549,'其它烧烤用品',0
50000036,50005169,'国家地理',0
50000037,50005169,'读者文摘',0
50000038,50005169,'财富',0
50000039,50005169,'时代周刊',0
50000040,50005169,'人物',0
50000041,50005169,'福布斯',0
50000046,50004645,'明星写真',0
50000049,33,'自我实现/励志',1
50000050,50000049,'成功',0
50000051,50000049,'心灵与修养',0
50000052,50000049,'演讲/口才',0
50000053,50000049,'求职/面试',0
50000054,33,'艺术',1
50000061,50003112,'都市手工艺书籍',0
50000062,50003112,'家居装修书籍',0
50000063,33,'管理',1
50000064,50004687,'国际贸易/世界各国贸易',0
50000065,50004687,'会计',0
50000066,50000063,'金融投资',0
50000067,50003112,'炒股书籍',0
50000068,50000063,'广告营销',0
50000069,50000063,'电子商务',0
50000070,50000063,'管理学理论/MBA',0
50000071,50004687,'保险业',0
50000072,33,'考试/教材/教辅/论文',1
50000074,50000072,'小升初/中考/高考',1
50000077,50000072,'计算机等级考试/认证',1
50000082,50000074,'小学升初中',0
50000083,50000074,'中考',0
50000084,50000074,'高考',0
50000088,50004514,'托福/TOEFL',0
50000089,50004514,'研究生报考/GRE',0
50000090,50004514,'管理类研究生报考/GMAT',0
50000091,50004514,'雅思/IELTS',0
50000092,50004514,'其它外语考试',0
50000093,50004514,'英语四六级',0
50000094,50004514,'公共英语/PET',0
50000095,50004514,'剑桥商务英语/BEC',0
50000096,50004514,'日语考试',0
50000097,50004514,'职称英语',0
50000098,50004514,'其它外语',0
50000099,50000077,'全国计算机等级考试',0
50000100,50000077,'Microsoft认证',0
50000101,50000077,'计算机考试其它',0
50000102,50004480,'财税外贸保险类职称考试其它',0
50000104,50000072,'公务员考试',0
50000105,50004541,'医药卫生类职称考试其它',0
50000106,330209,'执业考试其它',0
50000118,126766002,'护理美甲器',0
50000119,50022745,'电台/对讲设备/中继台',0
50000141,33,'文学',1
50000144,50004674,'科幻小说',0
50000145,50004674,'侦探推理/恐怖惊悚小说',0
50000146,50004674,'历史小说',0
50000147,50000141,'现代/当代文学',0
50000148,50000141,'中国现当代诗歌',0
50000149,50000141,'纪实/报告文学',0
50000150,50004674,'外国小说',0
50000159,333110,'英语语法',0
50000160,333110,'双语读物',0
50000177,33,'自然科学',1
50000178,50004707,'科普读物其它',0
50000180,50004788,'轻工业/手工业',0
50000182,50000177,'数学',0
50000184,50000177,'生物学',0
50000185,50000177,'天文学',0
50000186,50004707,'环境保护/治理',0
50000188,50000177,'地理学/自然地理学',0
50000192,3314,'科普百科',0
50000194,50000072,'论文集',0
50000197,50000141,'文学其它',0
50000198,50000054,'艺术其它',0
50000201,34,'电影',0
50000346,122952001,'其它',0
50000347,122974003,'咖啡壶',0
50000360,50012100,'电热毯',0
50000436,30,'T恤',0
50000509,122956003,'打火机用油',0
50000512,124696021,'婴童/儿童四件套',0
50000557,30,'针织衫/毛衣',0
50000561,50020808,'相框/画框',0
50000563,50010103,'毛巾/面巾',0
50000565,2132,'浴帘',0
50000566,50012489,'调味瓶罐',0
50000567,123008001,'保鲜盒',0
50000570,50006685,'其它',0
50000582,122852001,'地毯',0
50000583,122852001,'地垫',0
50000584,122852001,'挂毯/壁毯',0
50000626,50022777,'车用天线',0
50000671,16,'T恤',0
50000697,16,'毛针织衫',0
50000802,25,'其它玩具',0
50000813,25,'宝宝纪念品/个性产品',1
50000814,50000813,'手脚印',0
50000815,50000813,'纪念册',0
50000852,16,'中老年女装',0
50001248,50010404,'领带夹',0
50001264,2909,'雪茄剪/刀',0
50001283,50008275,'挂钟',0
50001284,50008275,'闹钟/投影钟',0
50001290,50020808,'壁饰',0
50001378,33,'报刊订阅',1
50001382,50001705,'床头柜',0
50001385,50008280,'梳妆台/桌',0
50001391,50015435,'大班台/主管桌',0
50001392,50015444,'大班椅/老板椅',0
50001393,50015435,'会议桌',0
50001399,50023076,'文件柜',0
50001400,50015461,'电脑椅',0
50001403,50008280,'餐桌',0
50001405,50001705,'酒柜',0
50001406,50015886,'吧台',0
50001407,50001705,'其它柜类',0
50001412,50008274,'衣帽架',0
50001415,50008280,'折叠桌',0
50001423,50020611,'其它',0
50001689,50000813,'胎毛笔',0
50001691,122978001,'纸巾套',0
50001692,122880002,'酒瓶套',0
50001705,50008164,'柜类',1
50001709,50015816,'茶几',0
50001714,50013866,'婴儿床/儿童床',0
50001715,50015885,'单个书柜',0
50001716,50015518,'商用展示柜/展示架',0
50001717,50008274,'格架',0
50001718,50007218,'保险箱',0
50001727,50015462,'折叠凳/马扎',0
50001730,50148003,'儿童椅',0
50001731,50015777,'书桌+写字椅',0
